date,stock_level,sales,Year,Month,Day,product_name_Alcatel,product_name_BlackBerry,product_name_Google Pixel,product_name_HTC,product_name_Huawei,product_name_LG,product_name_Lenovo,product_name_Motorola,product_name_Nokia,product_name_OnePlus,product_name_Samsung Galaxy,product_name_Sony Xperia,product_name_Xiaomi,product_name_ZTE,product_name_iPhone
2024-06-08,4,4,2024,6,8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-03-27,47,47,2024,3,27,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-05-05,74,16,2024,5,5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-12-04,173,172,2024,12,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-04-11,63,22,2024,4,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-06-30,110,25,2024,6,30,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-06-25,99,99,2024,6,25,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-07-18,17,17,2024,7,18,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-04-20,56,56,2024,4,20,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-07-21,150,150,2024,7,21,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-12-15,175,43,2024,12,15,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-11-26,183,183,2024,11,26,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-12-08,54,54,2024,12,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-04-12,200,31,2024,4,12,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-08-05,77,56,2024,8,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-07-24,170,148,2024,7,24,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-11-06,110,53,2024,11,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-08-27,56,56,2024,8,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-05-04,181,47,2024,5,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-03-01,55,9,2024,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-06,78,78,2024,10,6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-02-01,47,47,2024,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-03-09,21,21,2024,3,9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-09-02,19,19,2024,9,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-04-28,45,17,2024,4,28,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-04-28,6,6,2024,4,28,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-04-17,60,60,2024,4,17,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-12,139,135,2024,11,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-12-18,130,86,2024,12,18,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-10-21,64,3,2024,10,21,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-09-29,162,51,2024,9,29,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-06-14,130,51,2024,6,14,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-08-02,122,122,2024,8,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-10-12,82,82,2024,10,12,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-11-23,66,66,2024,11,23,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-12-26,145,145,2024,12,26,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-08-07,100,100,2024,8,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-07-03,111,22,2024,7,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-09,113,91,2024,12,9,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-02-06,140,58,2024,2,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-05-05,29,15,2024,5,5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-01-13,128,65,2024,1,13,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-12-01,72,36,2024,12,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-03-28,195,72,2024,3,28,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-04-22,14,14,2024,4,22,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-04-28,138,17,2024,4,28,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-10-05,89,89,2024,10,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-01-02,118,118,2024,1,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-24,142,68,2024,2,24,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-01-10,74,71,2024,1,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-04-09,54,54,2024,4,9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-01-06,179,42,2024,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-07-17,99,99,2024,7,17,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-02-19,122,122,2024,2,19,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-03-31,171,88,2024,3,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-03-16,20,20,2024,3,16,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-03-08,131,131,2024,3,8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-11-06,176,176,2024,11,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-08-01,182,169,2024,8,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-07-10,59,40,2024,7,10,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-03-11,184,87,2024,3,11,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-11-06,38,36,2024,11,6,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-04-14,8,8,2024,4,14,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-27,175,175,2024,2,27,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-01-31,71,71,2024,1,31,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-27,172,113,2024,10,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-07-20,172,149,2024,7,20,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-05-13,129,97,2024,5,13,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-07-16,7,7,2024,7,16,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-12-31,137,137,2024,12,31,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-02-10,103,103,2024,2,10,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-12-10,81,72,2024,12,10,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-09-11,27,27,2024,9,11,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-07-26,21,21,2024,7,26,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-10-07,165,89,2024,10,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-13,140,140,2024,12,13,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-06-25,141,35,2024,6,25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-01-06,128,33,2024,1,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-03-26,23,23,2024,3,26,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-12,144,144,2024,11,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-03-10,70,24,2024,3,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-03-07,87,87,2024,3,7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-10-19,71,71,2024,10,19,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-07-01,68,68,2024,7,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-05-19,44,44,2024,5,19,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-09-06,116,62,2024,9,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-01-30,65,65,2024,1,30,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-06-18,88,14,2024,6,18,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-03-07,31,31,2024,3,7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-11-29,173,27,2024,11,29,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-04-27,83,83,2024,4,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-11-10,120,120,2024,11,10,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-09-18,184,184,2024,9,18,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-08-10,79,60,2024,8,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-02-06,153,127,2024,2,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-12-28,120,26,2024,12,28,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-04-17,118,77,2024,4,17,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-04-01,68,36,2024,4,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-06-06,29,29,2024,6,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-07-10,157,23,2024,7,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-09-21,200,141,2024,9,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-07-15,14,14,2024,7,15,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-06-22,140,140,2024,6,22,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-03-13,116,5,2024,3,13,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-01-16,166,125,2024,1,16,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-07-25,196,48,2024,7,25,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-03-25,131,87,2024,3,25,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-07-01,55,55,2024,7,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-12-07,129,69,2024,12,7,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-03-12,12,12,2024,3,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-09-12,143,37,2024,9,12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-04-08,10,10,2024,4,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-25,51,51,2024,2,25,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-12-06,71,71,2024,12,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-03-02,47,44,2024,3,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-01-16,132,17,2024,1,16,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-11-22,178,130,2024,11,22,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-10-07,76,75,2024,10,7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-09-24,78,78,2024,9,24,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-17,52,52,2024,2,17,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-11-14,157,44,2024,11,14,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-11-28,24,24,2024,11,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-07-05,49,49,2024,7,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-04-25,77,77,2024,4,25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-12-20,181,125,2024,12,20,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-12-08,73,43,2024,12,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-08-17,112,112,2024,8,17,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-05-12,68,68,2024,5,12,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-08-20,163,135,2024,8,20,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-12-16,29,22,2024,12,16,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-04-29,171,11,2024,4,29,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-02-22,166,64,2024,2,22,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-01-28,91,82,2024,1,28,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-08-10,149,18,2024,8,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-02-19,148,75,2024,2,19,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-07-27,68,46,2024,7,27,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-05-31,60,60,2024,5,31,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-07-12,65,65,2024,7,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-04-11,159,95,2024,4,11,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-12-07,20,20,2024,12,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-09-29,77,77,2024,9,29,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-10-11,114,114,2024,10,11,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-07-03,131,117,2024,7,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-10-01,179,162,2024,10,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-12-01,85,85,2024,12,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-05-21,120,79,2024,5,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-06-23,50,26,2024,6,23,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-01-21,135,135,2024,1,21,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-08-20,161,52,2024,8,20,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-10-05,184,162,2024,10,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-11-01,131,128,2024,11,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-01-23,181,15,2024,1,23,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-01,191,112,2024,12,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-04-23,167,167,2024,4,23,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-28,151,45,2024,10,28,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-04-09,168,119,2024,4,9,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-10-27,183,75,2024,10,27,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-07-24,114,114,2024,7,24,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-20,182,22,2024,11,20,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-06-22,118,118,2024,6,22,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-11-12,27,27,2024,11,12,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-08-14,127,41,2024,8,14,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-27,121,101,2024,11,27,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-08-21,25,25,2024,8,21,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-06-05,78,78,2024,6,5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-04-11,133,133,2024,4,11,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-07-19,16,16,2024,7,19,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-01-04,111,30,2024,1,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-07-08,21,21,2024,7,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-08-15,4,4,2024,8,15,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-06,172,49,2024,2,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-01-25,107,107,2024,1,25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-22,174,42,2024,12,22,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-03-13,136,30,2024,3,13,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-09-04,147,97,2024,9,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-04-21,39,39,2024,4,21,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-09-12,147,91,2024,9,12,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-05-12,129,116,2024,5,12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-05-24,38,38,2024,5,24,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-12-11,114,114,2024,12,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-04-16,74,15,2024,4,16,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-12-13,52,52,2024,12,13,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-12-10,35,35,2024,12,10,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-09-22,48,48,2024,9,22,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-04-25,66,9,2024,4,25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-10-17,139,5,2024,10,17,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-04-24,161,157,2024,4,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-12-02,28,25,2024,12,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-12-04,99,99,2024,12,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-07-08,122,15,2024,7,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-05-13,9,9,2024,5,13,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-02-12,25,25,2024,2,12,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-06-15,97,97,2024,6,15,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-02-03,163,34,2024,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-08-01,181,181,2024,8,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-03-09,140,134,2024,3,9,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-05-14,132,58,2024,5,14,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-03-10,147,75,2024,3,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-10-19,141,80,2024,10,19,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-05-03,193,63,2024,5,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-04-12,78,10,2024,4,12,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-05-23,35,35,2024,5,23,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-04-18,18,18,2024,4,18,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-06-01,179,97,2024,6,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-03-07,98,98,2024,3,7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-02-16,108,48,2024,2,16,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-02-18,150,150,2024,2,18,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-06-26,155,49,2024,6,26,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-12-01,71,71,2024,12,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-03-08,107,107,2024,3,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-09-30,15,15,2024,9,30,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-07-29,68,68,2024,7,29,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-08-03,192,183,2024,8,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-06-06,153,40,2024,6,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-04-04,100,100,2024,4,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-09-28,29,29,2024,9,28,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-11-18,91,91,2024,11,18,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-10-24,114,80,2024,10,24,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-12,72,72,2024,12,12,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-05-04,135,135,2024,5,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-01-03,20,20,2024,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-07-26,153,103,2024,7,26,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-11-25,124,44,2024,11,25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-07-04,93,72,2024,7,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-06-24,102,18,2024,6,24,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-09-21,198,190,2024,9,21,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-03-12,180,115,2024,3,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-08-15,71,62,2024,8,15,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-03-31,151,151,2024,3,31,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-02-14,28,28,2024,2,14,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-05-26,129,59,2024,5,26,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-06-24,190,186,2024,6,24,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-06-07,89,89,2024,6,7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-05-05,153,38,2024,5,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-03-31,135,135,2024,3,31,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-08-20,95,33,2024,8,20,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-07-02,9,9,2024,7,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-06-17,166,88,2024,6,17,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-11-11,63,63,2024,11,11,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-01,188,10,2024,9,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-05-06,23,23,2024,5,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-03-31,2,2,2024,3,31,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-02-26,7,7,2024,2,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-09-16,54,54,2024,9,16,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-07-30,16,16,2024,7,30,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-04-20,114,98,2024,4,20,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-08-16,5,5,2024,8,16,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-03-03,7,7,2024,3,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-08-08,143,143,2024,8,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-08-07,58,58,2024,8,7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-08-11,189,175,2024,8,11,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-12-22,135,135,2024,12,22,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-03,86,86,2024,12,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-21,192,21,2024,10,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-02-02,53,53,2024,2,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-04-18,101,68,2024,4,18,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-27,177,71,2024,11,27,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-01-28,33,33,2024,1,28,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-10-19,153,117,2024,10,19,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-06-05,82,82,2024,6,5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-10-21,86,86,2024,10,21,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-08-04,179,155,2024,8,4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-04-17,95,75,2024,4,17,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-02-17,91,11,2024,2,17,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-05-08,181,151,2024,5,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-12-17,36,36,2024,12,17,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-05-22,182,112,2024,5,22,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-06-26,68,68,2024,6,26,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-01-06,31,31,2024,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-06-17,52,50,2024,6,17,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-07-25,121,121,2024,7,25,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-02-08,85,82,2024,2,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-20,184,29,2024,10,20,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-03,2,2,2024,9,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-02-01,26,26,2024,2,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-03-21,46,46,2024,3,21,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-12-30,38,38,2024,12,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-12-09,133,93,2024,12,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-04-24,114,24,2024,4,24,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-04-09,34,34,2024,4,9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-03-02,192,144,2024,3,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-15,127,127,2024,2,15,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-08-02,159,149,2024,8,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-07-17,193,152,2024,7,17,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-06-03,150,25,2024,6,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-04-14,76,34,2024,4,14,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-30,109,31,2024,1,30,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-10-05,156,100,2024,10,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
